tweet,tweet_cleaning,tweet_casefolding,normalisasi,label,tokenize,stopword removal,steming_data
<username> Tolong tuhan jauhkan anies baswedan dari jawa tengah .,username Tolong tuhan jauhkan anies baswedan dari jawa tengah,username tolong tuhan jauh anies baswedan jawa,username tolong tuhan jauh anies baswedan jawa,1,"['username', 'tolong', 'tuhan', 'jauh', 'anies', 'baswedan', 'jawa']","['username', 'tolong', 'tuhan', 'anies', 'baswedan', 'jawa']",username tolong tuhan anies baswedan jawa
Perusahaan nya mang ada dan alamatnya bener kok Cuman ntuh kantor kgak bakal keliatan bagi mata Rang yang kgak Beriman .. <hashtag>,Perusahaan nya mang ada dan alamatnya bener kok Cuman ntuh kantor kgak bakal keliatan bagi mata Rang yang kgak Beriman hashtag,usaha nya mang alamat bener cuman ntuh kantor kgak liat mata rang kgak iman hashtag,usaha ya memang alamat benar cuman ntuh kantor kagak lihat mata rang kagak iman hashtag,1,"['usaha', 'ya', 'memang', 'alamat', 'benar', 'cuman', 'ntuh', 'kantor', 'kagak', 'lihat', 'mata', 'rang', 'kagak', 'iman', 'hashtag']","['usaha', 'ya', 'alamat', 'cuman', 'ntuh', 'kantor', 'kagak', 'lihat', 'mata', 'rang', 'kagak', 'iman', 'hashtag']",usaha ya alamat cuman ntuh kantor kagak lihat mata rang kagak iman hashtag
<username> Terlalu cinta dgn om Anies melanggar hukum pun dilakukan :(,username Terlalu cinta dgn om Anies melanggar hukum pun dilakukan,username cinta dgn om anies langgar hukum,username cinta dengan om anies langgar hukum,1,"['username', 'cinta', 'dengan', 'om', 'anies', 'langgar', 'hukum']","['username', 'cinta', 'om', 'anies', 'langgar', 'hukum']",username cinta om anies langgar hukum
Hei <username> jujur saja puisi anda memang ditujukan buat hina ulama kan ? tidak malu kau?,Hei username jujur saja puisi anda memang ditujukan buat hina ulama kan tidak malu kau,hei username jujur puisi hina ulama malu kau,hei username jujur puisi hina ulama malu kau,1,"['hei', 'username', 'jujur', 'puisi', 'hina', 'ulama', 'malu', 'kau']","['hei', 'username', 'jujur', 'puisi', 'hina', 'ulama', 'malu', 'kau']",hei username jujur puisi hina ulama malu kau
Luar biasa jakarta berkahnya tidak abis2 . Semoga berkah terus setiap hari . <hashtag>,Luar biasa jakarta berkahnya tidak abis2 Semoga berkah terus setiap hari hashtag,jakarta berkah abis2 moga berkah hashtag,jakarta berkah moga berkah hashtag,1,"['jakarta', 'berkah', 'moga', 'berkah', 'hashtag']","['jakarta', 'berkah', 'moga', 'berkah', 'hashtag']",jakarta berkah moga berkah hashtag
Sukses <username> mencptakan water park di DKI. Cuma sayang nya dia ambil air kafir..jadi yah ga seiman. Liar kemana2..! Tunggu bacot <username> Punggung tangan dengan jari telunjuk mengarah ke kiri <hashtag>,Sukses username mencptakan water park di DKI Cuma sayang nya dia ambil air kafirjadi yah ga seiman Liar kemana2 Tunggu bacot username Punggung tangan dengan jari telunjuk mengarah ke kiri hashtag,sukses username mencptakan water park dki sayang nya ambil air kafirjadi yah ga iman liar kemana2 tunggu bacot username punggung tangan jari telunjuk arah kiri hashtag,sukses username mencptakan water park dki sayang ya ambil air kafirjadi ya tidak iman liar kemana2 tunggu bacot username punggung tangan jari telunjuk arah kiri hashtag,1,"['sukses', 'username', 'mencptakan', 'water', 'park', 'dki', 'sayang', 'ya', 'ambil', 'air', 'kafirjadi', 'ya', 'tidak', 'iman', 'liar', 'kemana2', 'tunggu', 'bacot', 'username', 'punggung', 'tangan', 'jari', 'telunjuk', 'arah', 'kiri', 'hashtag']","['sukses', 'username', 'mencptakan', 'water', 'park', 'dki', 'sayang', 'ya', 'ambil', 'air', 'kafirjadi', 'ya', 'iman', 'liar', 'kemana2', 'tunggu', 'bacot', 'username', 'punggung', 'tangan', 'jari', 'telunjuk', 'arah', 'kiri', 'hashtag']",sukses username mencptakan water park dki sayang ya ambil air kafirjadi ya iman liar kemana2 tunggu bacot username punggung tangan jari telunjuk arah kiri hashtag
Katanya Pemuka Agama mana Tawadhu? Ngeles tidak ada rasa penyesalan urat malu ??? (sangat disayangkan??) <hashtag> <hashtag>,Katanya Pemuka Agama mana Tawadhu Ngeles tidak ada rasa penyesalan urat malu sangat disayangkan hashtag hashtag,muka agama tawadhu ngeles sesal urat malu sayang hashtag hashtag,muka agama tawadhu ngeles sesal urat malu sayang hashtag hashtag,1,"['muka', 'agama', 'tawadhu', 'ngeles', 'sesal', 'urat', 'malu', 'sayang', 'hashtag', 'hashtag']","['muka', 'agama', 'tawadhu', 'ngeles', 'sesal', 'urat', 'malu', 'sayang', 'hashtag', 'hashtag']",muka agama tawadhu ngeles sesal urat malu sayang hashtag hashtag
Retweet lagi ah prestasi anak bangsa .... Kampret jangan kejang kejang ya .,Retweet lagi ah prestasi anak bangsa Kampret jangan kejang kejang ya,retweet ah prestasi anak bangsa kampret kejang kejang ya,retweet ah prestasi anak bangsa kampret kejang kejang ya,1,"['retweet', 'ah', 'prestasi', 'anak', 'bangsa', 'kampret', 'kejang', 'kejang', 'ya']","['retweet', 'ah', 'prestasi', 'anak', 'bangsa', 'kampret', 'kejang', 'kejang', 'ya']",retweet ah prestasi anak bangsa kampret kejang kejang ya
Salah satu prestasi Anies itu menciptakan banyak lokasi surfing di jalanan Ibu Kota ??????,Salah satu prestasi Anies itu menciptakan banyak lokasi surfing di jalanan Ibu Kota,salah prestasi anies cipta lokasi surfing jalan kota,salah prestasi anies cipta lokasi surfing jalan kota,1,"['salah', 'prestasi', 'anies', 'cipta', 'lokasi', 'surfing', 'jalan', 'kota']","['salah', 'prestasi', 'anies', 'cipta', 'lokasi', 'surfing', 'jalan', 'kota']",salah prestasi anies cipta lokasi surfing jalan kota
selamat datang di kerasnya sepakbola indonesia takut . <hashtag>,selamat datang di kerasnya sepakbola indonesia takut hashtag,selamat keras sepakbola indonesia takut hashtag,selamat keras sepakbola indonesia takut hashtag,1,"['selamat', 'keras', 'sepakbola', 'indonesia', 'takut', 'hashtag']","['selamat', 'keras', 'sepakbola', 'indonesia', 'takut', 'hashtag']",selamat keras sepakbola indonesia takut hashtag
Alhamdulillah kelompok ini mulai positif dengan keberadaan diskotik . Semoga enggak ada lagi razia ilegal terhadap diskotik dari kelompok ini .,Alhamdulillah kelompok ini mulai positif dengan keberadaan diskotik Semoga enggak ada lagi razia ilegal terhadap diskotik dari kelompok ini,alhamdulillah kelompok positif ada diskotik moga razia ilegal diskotik kelompok,alhamdulillah kelompok positif ada diskotik moga razia ilegal diskotik kelompok,1,"['alhamdulillah', 'kelompok', 'positif', 'ada', 'diskotik', 'moga', 'razia', 'ilegal', 'diskotik', 'kelompok']","['alhamdulillah', 'kelompok', 'positif', 'diskotik', 'moga', 'razia', 'ilegal', 'diskotik', 'kelompok']",alhamdulillah kelompok positif diskotik moga razia ilegal diskotik kelompok
Terimakasih bapak Anies kamu hebat ! Bisa membuatku tertawa seharian dengan semua ucapanmu ! ?? semoga panjang umur sehat selalu ya bapak amin,Terimakasih bapak Anies kamu hebat Bisa membuatku tertawa seharian dengan semua ucapanmu semoga panjang umur sehat selalu ya bapak amin,terimakasih anies hebat buat tertawa hari ucap moga umur sehat ya amin,terimakasih anies hebat buat tertawa hari ucap moga umur sehat ya amin,1,"['terimakasih', 'anies', 'hebat', 'buat', 'tertawa', 'hari', 'ucap', 'moga', 'umur', 'sehat', 'ya', 'amin']","['terimakasih', 'anies', 'hebat', 'tertawa', 'moga', 'umur', 'sehat', 'ya', 'amin']",terimakasih anies hebat tertawa moga umur sehat ya amin
Alhamdulillah ya . Dapat fasilitas itu tentu karena seiman . Dulu Ahok mana mau berbagi kolam renang? Dasar tapir !,Alhamdulillah ya Dapat fasilitas itu tentu karena seiman Dulu Ahok mana mau berbagi kolam renang Dasar tapir,alhamdulillah ya fasilitas iman ahok bagi kolam renang dasar tapir,alhamdulillah ya fasilitas iman ahok bagi kolam renang dasar tapir,1,"['alhamdulillah', 'ya', 'fasilitas', 'iman', 'ahok', 'bagi', 'kolam', 'renang', 'dasar', 'tapir']","['alhamdulillah', 'ya', 'fasilitas', 'iman', 'ahok', 'kolam', 'renang', 'dasar', 'tapir']",alhamdulillah ya fasilitas iman ahok kolam renang dasar tapir
<username> Pintar banget sih fnc Pintar bikin dompet ini kempes :(,username Pintar banget sih fnc Pintar bikin dompet ini kempes,username pintar banget sih fnc pintar bikin dompet kempes,username pintar banget sih fnc pintar bikin dompet kempes,1,"['username', 'pintar', 'banget', 'sih', 'fnc', 'pintar', 'bikin', 'dompet', 'kempes']","['username', 'pintar', 'banget', 'sih', 'fnc', 'pintar', 'bikin', 'dompet', 'kempes']",username pintar banget sih fnc pintar bikin dompet kempes
kalau tidak pilih 01 jangan pakai jalan TOL . Boleh ya kalau sekarang tidak bayar pajak dulu nunggu ganti presiden ..,kalau tidak pilih 01 jangan pakai jalan TOL Boleh ya kalau sekarang tidak bayar pajak dulu nunggu ganti presiden,pilih 01 pakai jalan tol ya bayar pajak nunggu ganti presiden,pilih 01 pakai jalan tol ya bayar pajak menunggu ganti presiden,1,"['pilih', '01', 'pakai', 'jalan', 'tol', 'ya', 'bayar', 'pajak', 'menunggu', 'ganti', 'presiden']","['pilih', '01', 'pakai', 'jalan', 'tol', 'ya', 'bayar', 'pajak', 'menunggu', 'ganti', 'presiden']",pilih 01 pakai jalan tol ya bayar pajak tunggu ganti presiden
Ini semua BERKAH ... semoga toanya bisa mengatasi banjir <hashtag>,Ini semua BERKAH semoga toanya bisa mengatasi banjir hashtag,berkah moga toanya atas banjir hashtag,berkah moga toanya atas banjir hashtag,1,"['berkah', 'moga', 'toanya', 'atas', 'banjir', 'hashtag']","['berkah', 'moga', 'toanya', 'banjir', 'hashtag']",berkah moga toanya banjir hashtag
Kalau liat pendukungnya liat saja pemimpinya kalau pemimpinnya munafik berarti pendukungnya juga .,Kalau liat pendukungnya liat saja pemimpinya kalau pemimpinnya munafik berarti pendukungnya juga,liat dukung liat mimpi pimpin munafik dukung,lihat dukung lihat mimpi pimpin munafik dukung,1,"['lihat', 'dukung', 'lihat', 'mimpi', 'pimpin', 'munafik', 'dukung']","['lihat', 'dukung', 'lihat', 'mimpi', 'pimpin', 'munafik', 'dukung']",lihat dukung lihat mimpi pimpin munafik dukung
Dongarians lagi apa nih? Saya suka lupa kalau jumat saya bertugas ... T_T modem leletnya mintak di bacok .,Dongarians lagi apa nih Saya suka lupa kalau jumat saya bertugas T_T modem leletnya mintak di bacok,dongarians nih suka lupa jumat tugas t t modem lelet mintak bacok,dongarians nih suka lupa jumat tugas t t modem lelet mintak bacok,1,"['dongarians', 'nih', 'suka', 'lupa', 'jumat', 'tugas', 't', 't', 'modem', 'lelet', 'mintak', 'bacok']","['dongarians', 'nih', 'suka', 'lupa', 'jumat', 'tugas', 't', 't', 'modem', 'lelet', 'mintak', 'bacok']",dongarians nih suka lupa jumat tugas t t modem lelet mintak bacok
Soeharto berani bantai 3 juta rakyat Indonesia masa SBY tidak berani bantai FPI ? Dududuuduuu,Soeharto berani bantai 3 juta rakyat Indonesia masa SBY tidak berani bantai FPI Dududuuduuu,soeharto berani bantai 3 juta rakyat indonesia sby berani bantai fpi dududuuduuu,soeharto berani bantai 3 juta rakyat indonesia surabaya berani bantai fpi dududuuduuu,1,"['soeharto', 'berani', 'bantai', '3', 'juta', 'rakyat', 'indonesia', 'surabaya', 'berani', 'bantai', 'fpi', 'dududuuduuu']","['soeharto', 'berani', 'bantai', '3', 'juta', 'rakyat', 'indonesia', 'surabaya', 'berani', 'bantai', 'fpi', 'dududuuduuu']",soeharto berani bantai 3 juta rakyat indonesia surabaya berani bantai fpi dududuuduuu
Itu preman pintar . Itu provokator sama kayak kau .,Itu preman pintar Itu provokator sama kayak kau,preman pintar provokator kayak kau,preman pintar provokator kayak kau,1,"['preman', 'pintar', 'provokator', 'kayak', 'kau']","['preman', 'pintar', 'provokator', 'kayak', 'kau']",preman pintar provokator kayak kau
untuk ngurus negara sebesar indonesia ini tidak punya konsep? Katanya udah pengalaman . <hashtag>,untuk ngurus negara sebesar indonesia ini tidak punya konsep Katanya udah pengalaman hashtag,ngurus negara indonesia konsep udah alam hashtag,mengurus negara indonesia konsep sudah alam hashtag,1,"['mengurus', 'negara', 'indonesia', 'konsep', 'sudah', 'alam', 'hashtag']","['mengurus', 'negara', 'indonesia', 'konsep', 'alam', 'hashtag']",urus negara indonesia konsep alam hashtag
Bukannya masjid itu tempat ibadah ya? terus kalau jumatan mah biasanya tidak pakai undangan kalau tidak dapet undangan tidak boleh jumatan atau gimana nih bapak :/ Jumatan kok berasa kayak kondangan,Bukannya masjid itu tempat ibadah ya terus kalau jumatan mah biasanya tidak pakai undangan kalau tidak dapet undangan tidak boleh jumatan atau gimana nih bapak Jumatan kok berasa kayak kondangan,masjid ibadah ya jumat mah pakai undang dapet undang jumat gimana nih jumat asa kayak kondangan,masjid ibadah ya jumat mah pakai undang dapat undang jumat bagaimana nih jumat asa kayak kondangan,1,"['masjid', 'ibadah', 'ya', 'jumat', 'mah', 'pakai', 'undang', 'dapat', 'undang', 'jumat', 'bagaimana', 'nih', 'jumat', 'asa', 'kayak', 'kondangan']","['masjid', 'ibadah', 'ya', 'jumat', 'mah', 'pakai', 'undang', 'undang', 'jumat', 'nih', 'jumat', 'asa', 'kayak', 'kondangan']",masjid ibadah ya jumat mah pakai undang undang jumat nih jumat asa kayak kondangan
"terlalu keren bahasanya.koruptor, Bilang aja maling /rampok <username>",terlalu keren bahasanyakoruptor Bilang aja maling rampok username,keren bahasanyakoruptor bilang aja maling rampok username,keren bahasanyakoruptor bilang saja maling rampok username,1,"['keren', 'bahasanyakoruptor', 'bilang', 'saja', 'maling', 'rampok', 'username']","['keren', 'bahasanyakoruptor', 'bilang', 'maling', 'rampok', 'username']",keren bahasanyakoruptor bilang maling rampok username
Akhirnya ada hal yang positif juga dari lucinta luna?????,Akhirnya ada hal yang positif juga dari lucinta luna,positif lucinta luna,positif lucinta luna,1,"['positif', 'lucinta', 'luna']","['positif', 'lucinta', 'luna']",positif lucinta luna
Satu lagi masuk bui Bakalan ada demo besar lg tidak ya ? Buni Yani masukin juga dong penjara <hashtag>,Satu lagi masuk bui Bakalan ada demo besar lg tidak ya Buni Yani masukin juga dong penjara hashtag,masuk bui demo lg ya buni yani masukin penjara hashtag,masuk bui demo lagi ya buni yani memasuki penjara hashtag,1,"['masuk', 'bui', 'demo', 'lagi', 'ya', 'buni', 'yani', 'memasuki', 'penjara', 'hashtag']","['masuk', 'bui', 'demo', 'ya', 'buni', 'yani', 'memasuki', 'penjara', 'hashtag']",masuk bui demo ya buni yani pasuk penjara hashtag
"Pinter Anies, bukan cuma warga Jakarta aja yg dibego begoin. Tuhan aja mau di bego begoin si Anies...hahahahahahaha.....",Pinter Anies bukan cuma warga Jakarta aja yg dibego begoin Tuhan aja mau di bego begoin si Anieshahahahahahaha,pinter anies warga jakarta aja yg bego begoin tuhan aja bego begoin si anieshahahahahahaha,pintar anies warga jakarta saja yang bego begoin tuhan saja bego begoin sih anieshahahahahahaha,1,"['pintar', 'anies', 'warga', 'jakarta', 'saja', 'yang', 'bego', 'begoin', 'tuhan', 'saja', 'bego', 'begoin', 'sih', 'anieshahahahahahaha']","['pintar', 'anies', 'warga', 'jakarta', 'bego', 'begoin', 'tuhan', 'bego', 'begoin', 'sih', 'anieshahahahahahaha']",pintar anies warga jakarta bego begoin tuhan bego begoin sih anieshahahahahahaha
bangun tol nerusin presiden2 terdahulu aja sembrono emang yg mana yg dibangun dr uang si jae,bangun tol nerusin presiden2 terdahulu aja sembrono emang yg mana yg dibangun dr uang si jae,bangun tol nerusin presiden2 aja sembrono emang yg yg bangun dr uang si jae,bangun tol meneruskan presiden2 saja sembrono memang yang yang bangun dari uang sih jae,1,"['bangun', 'tol', 'meneruskan', 'presiden2', 'saja', 'sembrono', 'memang', 'yang', 'yang', 'bangun', 'dari', 'uang', 'sih', 'jae']","['bangun', 'tol', 'meneruskan', 'presiden2', 'sembrono', 'bangun', 'uang', 'sih', 'jae']",bangun tol terus presiden2 sembrono bangun uang sih jae
sibuk membangun jalan tol lupa membangun jalan pikiran,sibuk membangun jalan tol lupa membangun jalan pikiran,sibuk bangun jalan tol lupa bangun jalan pikir,sibuk bangun jalan tol lupa bangun jalan pikir,1,"['sibuk', 'bangun', 'jalan', 'tol', 'lupa', 'bangun', 'jalan', 'pikir']","['sibuk', 'bangun', 'jalan', 'tol', 'lupa', 'bangun', 'jalan', 'pikir']",sibuk bangun jalan tol lupa bangun jalan pikir
anies mmg punya banyak kelebihan. punya kekebalan hukum punya kunci syurga. namun kelebihan anies yang sangat menonjol hanya satu...dia lebih bodo ????,anies mmg punya banyak kelebihan punya kekebalan hukum punya kunci syurga namun kelebihan anies yang sangat menonjol hanya satudia lebih bodo,anies mmg lebih kebal hukum kunci syurga lebih anies tonjol satudia bodo,anies memang lebih kebal hukum kunci syurga lebih anies tonjol satudia bodo,1,"['anies', 'memang', 'lebih', 'kebal', 'hukum', 'kunci', 'syurga', 'lebih', 'anies', 'tonjol', 'satudia', 'bodo']","['anies', 'kebal', 'hukum', 'kunci', 'syurga', 'anies', 'tonjol', 'satudia', 'bodo']",anies kebal hukum kunci syurga anies tonjol satudia bodo
Semakin yakin dengan pilihan 02 . Kubu petahana tidak bisa bermain sportif . Selamat jalan <username> team dan cara kerja,Semakin yakin dengan pilihan 02 Kubu petahana tidak bisa bermain sportif Selamat jalan username team dan cara kerja,pilih 02 kubu tahana main sportif selamat jalan username team kerja,pilih 02 kubu tahana main sportif selamat jalan username team kerja,1,"['pilih', '02', 'kubu', 'tahana', 'main', 'sportif', 'selamat', 'jalan', 'username', 'team', 'kerja']","['pilih', '02', 'kubu', 'tahana', 'main', 'sportif', 'selamat', 'jalan', 'username', 'team', 'kerja']",pilih 02 kubu tahana main sportif selamat jalan username team kerja
Alhamdulillah diskotik Syarie Colosseum (Kulsum) semoga Jakarta makin barokah dan bersyari\'ah ... Untuk LastCar beib <username> ada bonus khusus ... Latihan dapet bidadari ....,Alhamdulillah diskotik Syarie Colosseum Kulsum semoga Jakarta makin barokah dan bersyariah Untuk LastCar beib username ada bonus khusus Latihan dapet bidadari,alhamdulillah diskotik syarie colosseum kulsum moga jakarta barokah bersyariah lastcar beib username bonus khusus latih dapet bidadari,alhamdulillah diskotik syarie colosseum kulsum moga jakarta barokah bersyariah lastcar beib username bonus khusus latih dapat bidadari,1,"['alhamdulillah', 'diskotik', 'syarie', 'colosseum', 'kulsum', 'moga', 'jakarta', 'barokah', 'bersyariah', 'lastcar', 'beib', 'username', 'bonus', 'khusus', 'latih', 'dapat', 'bidadari']","['alhamdulillah', 'diskotik', 'syarie', 'colosseum', 'kulsum', 'moga', 'jakarta', 'barokah', 'bersyariah', 'lastcar', 'beib', 'username', 'bonus', 'khusus', 'latih', 'bidadari']",alhamdulillah diskotik syarie colosseum kulsum moga jakarta barokah bersyariah lastcar beib username bonus khusus latih bidadari
